image_filename,labels
mnist_cls_train/0/5196.png,0
mnist_cls_train/0/23250.png,0
mnist_cls_train/0/14877.png,0
mnist_cls_train/0/8089.png,0
mnist_cls_train/0/33512.png,0
mnist_cls_train/0/9695.png,0
mnist_cls_train/0/35294.png,0
mnist_cls_train/0/59353.png,0
mnist_cls_train/0/1049.png,0
mnist_cls_train/0/48412.png,0
mnist_cls_train/0/9971.png,0
mnist_cls_train/0/30665.png,0
mnist_cls_train/0/21747.png,0
mnist_cls_train/0/24717.png,0
mnist_cls_train/0/17479.png,0
mnist_cls_train/0/1725.png,0
mnist_cls_train/0/51866.png,0
mnist_cls_train/0/30480.png,0
mnist_cls_train/0/33148.png,0
mnist_cls_train/0/54715.png,0
mnist_cls_train/0/23023.png,0
mnist_cls_train/0/59313.png,0
mnist_cls_train/0/37224.png,0
mnist_cls_train/0/26937.png,0
mnist_cls_train/0/33173.png,0
mnist_cls_train/0/33578.png,0
mnist_cls_train/0/49389.png,0
mnist_cls_train/0/1495.png,0
mnist_cls_train/0/36040.png,0
mnist_cls_train/0/40103.png,0
mnist_cls_train/0/58575.png,0
mnist_cls_train/0/57321.png,0
mnist_cls_train/0/41388.png,0
mnist_cls_train/0/48167.png,0
mnist_cls_train/0/43665.png,0
mnist_cls_train/0/48791.png,0
mnist_cls_train/0/36272.png,0
mnist_cls_train/0/49306.png,0
mnist_cls_train/0/28627.png,0
mnist_cls_train/0/27407.png,0
mnist_cls_train/0/54414.png,0
mnist_cls_train/0/35400.png,0
mnist_cls_train/0/54221.png,0
mnist_cls_train/0/15825.png,0
mnist_cls_train/0/30790.png,0
mnist_cls_train/0/55666.png,0
mnist_cls_train/0/48807.png,0
mnist_cls_train/0/36371.png,0
mnist_cls_train/0/23060.png,0
mnist_cls_train/0/41137.png,0
mnist_cls_train/0/11403.png,0
mnist_cls_train/0/8262.png,0
mnist_cls_train/0/36198.png,0
mnist_cls_train/0/52554.png,0
mnist_cls_train/0/6819.png,0
mnist_cls_train/0/59241.png,0
mnist_cls_train/0/24476.png,0
mnist_cls_train/0/18212.png,0
mnist_cls_train/0/20548.png,0
mnist_cls_train/0/29925.png,0
mnist_cls_train/0/39850.png,0
mnist_cls_train/0/9455.png,0
mnist_cls_train/0/21506.png,0
mnist_cls_train/0/51348.png,0
mnist_cls_train/0/22706.png,0
mnist_cls_train/0/35525.png,0
mnist_cls_train/0/50434.png,0
mnist_cls_train/0/26210.png,0
mnist_cls_train/0/18799.png,0
mnist_cls_train/0/55227.png,0
mnist_cls_train/0/11794.png,0
mnist_cls_train/0/39906.png,0
mnist_cls_train/0/10261.png,0
mnist_cls_train/0/48895.png,0
mnist_cls_train/0/35343.png,0
mnist_cls_train/0/49214.png,0
mnist_cls_train/0/41315.png,0
mnist_cls_train/0/30087.png,0
mnist_cls_train/0/41506.png,0
mnist_cls_train/0/47626.png,0
mnist_cls_train/0/57221.png,0
mnist_cls_train/0/2333.png,0
mnist_cls_train/0/50018.png,0
mnist_cls_train/0/5115.png,0
mnist_cls_train/0/55541.png,0
mnist_cls_train/0/15064.png,0
mnist_cls_train/0/7566.png,0
mnist_cls_train/0/50257.png,0
mnist_cls_train/0/20688.png,0
mnist_cls_train/0/41647.png,0
mnist_cls_train/0/9523.png,0
mnist_cls_train/0/46560.png,0
mnist_cls_train/0/17381.png,0
mnist_cls_train/0/5929.png,0
mnist_cls_train/0/25987.png,0
mnist_cls_train/0/21353.png,0
mnist_cls_train/0/30955.png,0
mnist_cls_train/0/12741.png,0
mnist_cls_train/0/44030.png,0
mnist_cls_train/0/22196.png,0
mnist_cls_train/0/40441.png,0
mnist_cls_train/0/7135.png,0
mnist_cls_train/0/8739.png,0
mnist_cls_train/0/41627.png,0
mnist_cls_train/0/46683.png,0
mnist_cls_train/0/24529.png,0
mnist_cls_train/0/17449.png,0
mnist_cls_train/0/25051.png,0
mnist_cls_train/0/46494.png,0
mnist_cls_train/0/29230.png,0
mnist_cls_train/0/15120.png,0
mnist_cls_train/0/8531.png,0
mnist_cls_train/0/44796.png,0
mnist_cls_train/0/10343.png,0
mnist_cls_train/0/21028.png,0
mnist_cls_train/0/14491.png,0
mnist_cls_train/0/21413.png,0
mnist_cls_train/0/55588.png,0
mnist_cls_train/0/9806.png,0
mnist_cls_train/0/33538.png,0
mnist_cls_train/0/51997.png,0
mnist_cls_train/0/42342.png,0
mnist_cls_train/0/29718.png,0
mnist_cls_train/0/34296.png,0
mnist_cls_train/0/30156.png,0
mnist_cls_train/0/689.png,0
mnist_cls_train/0/19480.png,0
mnist_cls_train/0/7130.png,0
mnist_cls_train/0/49304.png,0
mnist_cls_train/0/18832.png,0
mnist_cls_train/0/20632.png,0
mnist_cls_train/0/11014.png,0
mnist_cls_train/0/6663.png,0
mnist_cls_train/0/44598.png,0
mnist_cls_train/0/22929.png,0
mnist_cls_train/0/6758.png,0
mnist_cls_train/0/56352.png,0
mnist_cls_train/0/38614.png,0
mnist_cls_train/0/49530.png,0
mnist_cls_train/0/52429.png,0
mnist_cls_train/0/39801.png,0
mnist_cls_train/0/17611.png,0
mnist_cls_train/0/18486.png,0
mnist_cls_train/0/35708.png,0
mnist_cls_train/0/11133.png,0
mnist_cls_train/0/24872.png,0
mnist_cls_train/0/19504.png,0
mnist_cls_train/0/44411.png,0
mnist_cls_train/0/53957.png,0
mnist_cls_train/0/39093.png,0
mnist_cls_train/0/28122.png,0
mnist_cls_train/0/59712.png,0
mnist_cls_train/0/582.png,0
mnist_cls_train/0/26623.png,0
mnist_cls_train/0/6367.png,0
mnist_cls_train/0/27580.png,0
mnist_cls_train/0/41634.png,0
mnist_cls_train/0/35655.png,0
mnist_cls_train/0/17314.png,0
mnist_cls_train/0/2353.png,0
mnist_cls_train/0/51.png,0
mnist_cls_train/0/21273.png,0
mnist_cls_train/0/15734.png,0
mnist_cls_train/0/51479.png,0
mnist_cls_train/0/51629.png,0
mnist_cls_train/0/9038.png,0
mnist_cls_train/0/28365.png,0
mnist_cls_train/0/24861.png,0
mnist_cls_train/0/55242.png,0
mnist_cls_train/0/52288.png,0
mnist_cls_train/0/54391.png,0
mnist_cls_train/0/51815.png,0
mnist_cls_train/0/17095.png,0
mnist_cls_train/0/16151.png,0
mnist_cls_train/0/2325.png,0
mnist_cls_train/0/40479.png,0
mnist_cls_train/0/39955.png,0
mnist_cls_train/0/56450.png,0
mnist_cls_train/0/10348.png,0
mnist_cls_train/0/54351.png,0
mnist_cls_train/0/58594.png,0
mnist_cls_train/0/2617.png,0
mnist_cls_train/0/52247.png,0
mnist_cls_train/0/24777.png,0
mnist_cls_train/0/45939.png,0
mnist_cls_train/0/40915.png,0
mnist_cls_train/0/48947.png,0
mnist_cls_train/0/47619.png,0
mnist_cls_train/0/36842.png,0
mnist_cls_train/0/59420.png,0
mnist_cls_train/0/4500.png,0
mnist_cls_train/0/57847.png,0
mnist_cls_train/0/16323.png,0
mnist_cls_train/0/36351.png,0
mnist_cls_train/0/22596.png,0
mnist_cls_train/0/13075.png,0
mnist_cls_train/0/12457.png,0
mnist_cls_train/0/10530.png,0
mnist_cls_train/0/246.png,0
mnist_cls_train/0/50828.png,0
mnist_cls_train/0/17620.png,0
mnist_cls_train/0/22910.png,0
mnist_cls_train/0/11071.png,0
mnist_cls_train/0/52698.png,0
mnist_cls_train/0/40217.png,0
mnist_cls_train/0/4115.png,0
mnist_cls_train/0/39039.png,0
mnist_cls_train/0/38099.png,0
mnist_cls_train/0/15108.png,0
mnist_cls_train/0/2561.png,0
mnist_cls_train/0/37937.png,0
mnist_cls_train/0/19990.png,0
mnist_cls_train/0/40075.png,0
mnist_cls_train/0/8284.png,0
mnist_cls_train/0/1209.png,0
mnist_cls_train/0/33330.png,0
mnist_cls_train/0/42136.png,0
mnist_cls_train/0/59868.png,0
mnist_cls_train/0/35028.png,0
mnist_cls_train/0/53174.png,0
mnist_cls_train/0/3667.png,0
mnist_cls_train/0/52617.png,0
mnist_cls_train/0/59972.png,0
mnist_cls_train/0/58180.png,0
mnist_cls_train/0/18936.png,0
mnist_cls_train/0/42183.png,0
mnist_cls_train/0/25980.png,0
mnist_cls_train/0/25390.png,0
mnist_cls_train/0/326.png,0
mnist_cls_train/0/59272.png,0
mnist_cls_train/0/59681.png,0
mnist_cls_train/0/44199.png,0
mnist_cls_train/0/8289.png,0
mnist_cls_train/0/55487.png,0
mnist_cls_train/0/39856.png,0
mnist_cls_train/0/2854.png,0
mnist_cls_train/0/31199.png,0
mnist_cls_train/0/12357.png,0
mnist_cls_train/0/7629.png,0
mnist_cls_train/0/35943.png,0
mnist_cls_train/0/58074.png,0
mnist_cls_train/0/46627.png,0
mnist_cls_train/0/53932.png,0
mnist_cls_train/0/12732.png,0
mnist_cls_train/0/44838.png,0
mnist_cls_train/0/35488.png,0
mnist_cls_train/0/26853.png,0
mnist_cls_train/0/18572.png,0
mnist_cls_train/0/48371.png,0
mnist_cls_train/0/12888.png,0
mnist_cls_train/0/47000.png,0
mnist_cls_train/0/50344.png,0
mnist_cls_train/0/36277.png,0
mnist_cls_train/0/25312.png,0
mnist_cls_train/0/40649.png,0
mnist_cls_train/0/48459.png,0
mnist_cls_train/0/8979.png,0
mnist_cls_train/0/35320.png,0
mnist_cls_train/0/57917.png,0
mnist_cls_train/0/49622.png,0
mnist_cls_train/0/36734.png,0
mnist_cls_train/0/13197.png,0
mnist_cls_train/0/11501.png,0
mnist_cls_train/0/29364.png,0
mnist_cls_train/0/32036.png,0
mnist_cls_train/0/39156.png,0
mnist_cls_train/0/59639.png,0
mnist_cls_train/0/14276.png,0
mnist_cls_train/0/24348.png,0
mnist_cls_train/0/51733.png,0
mnist_cls_train/0/51265.png,0
mnist_cls_train/0/16941.png,0
mnist_cls_train/0/19646.png,0
mnist_cls_train/0/33536.png,0
mnist_cls_train/0/26191.png,0
mnist_cls_train/0/13822.png,0
mnist_cls_train/0/52593.png,0
mnist_cls_train/0/59043.png,0
mnist_cls_train/0/16543.png,0
mnist_cls_train/0/59197.png,0
mnist_cls_train/0/14282.png,0
mnist_cls_train/0/56868.png,0
mnist_cls_train/0/19770.png,0
mnist_cls_train/0/54263.png,0
mnist_cls_train/0/43463.png,0
mnist_cls_train/0/35663.png,0
mnist_cls_train/0/15662.png,0
mnist_cls_train/0/34706.png,0
mnist_cls_train/0/1709.png,0
mnist_cls_train/0/11742.png,0
mnist_cls_train/0/26713.png,0
mnist_cls_train/0/32151.png,0
mnist_cls_train/0/8926.png,0
mnist_cls_train/0/35815.png,0
mnist_cls_train/0/38139.png,0
mnist_cls_train/0/7589.png,0
mnist_cls_train/0/7858.png,0
mnist_cls_train/0/33640.png,0
mnist_cls_train/0/7548.png,0
mnist_cls_train/0/43960.png,0
mnist_cls_train/0/43593.png,0
mnist_cls_train/0/47139.png,0
mnist_cls_train/0/56639.png,0
mnist_cls_train/0/4270.png,0
mnist_cls_train/0/209.png,0
mnist_cls_train/0/30163.png,0
mnist_cls_train/0/34097.png,0
mnist_cls_train/0/42180.png,0
mnist_cls_train/0/54514.png,0
mnist_cls_train/0/5096.png,0
mnist_cls_train/0/31020.png,0
mnist_cls_train/0/51992.png,0
mnist_cls_train/0/31026.png,0
mnist_cls_train/0/29469.png,0
mnist_cls_train/0/30923.png,0
mnist_cls_train/0/15383.png,0
mnist_cls_train/0/52821.png,0
mnist_cls_train/0/4488.png,0
mnist_cls_train/0/18278.png,0
mnist_cls_train/0/28763.png,0
mnist_cls_train/0/53937.png,0
mnist_cls_train/0/869.png,0
mnist_cls_train/0/18794.png,0
mnist_cls_train/0/25166.png,0
mnist_cls_train/0/6768.png,0
mnist_cls_train/0/1796.png,0
mnist_cls_train/0/44040.png,0
mnist_cls_train/0/18424.png,0
mnist_cls_train/0/51960.png,0
mnist_cls_train/0/6441.png,0
mnist_cls_train/0/5604.png,0
mnist_cls_train/0/36953.png,0
mnist_cls_train/0/8961.png,0
mnist_cls_train/0/48350.png,0
mnist_cls_train/0/24962.png,0
mnist_cls_train/0/50424.png,0
mnist_cls_train/0/59363.png,0
mnist_cls_train/0/45857.png,0
mnist_cls_train/0/38590.png,0
mnist_cls_train/0/15901.png,0
mnist_cls_train/0/40412.png,0
mnist_cls_train/0/11027.png,0
mnist_cls_train/0/14629.png,0
mnist_cls_train/0/47488.png,0
mnist_cls_train/0/44777.png,0
mnist_cls_train/0/29695.png,0
mnist_cls_train/0/41743.png,0
mnist_cls_train/0/30932.png,0
mnist_cls_train/0/38926.png,0
mnist_cls_train/0/16903.png,0
mnist_cls_train/0/56940.png,0
mnist_cls_train/0/8703.png,0
mnist_cls_train/0/25892.png,0
mnist_cls_train/0/52832.png,0
mnist_cls_train/0/11675.png,0
mnist_cls_train/0/24389.png,0
mnist_cls_train/0/47860.png,0
mnist_cls_train/0/27603.png,0
mnist_cls_train/0/12748.png,0
mnist_cls_train/0/27697.png,0
mnist_cls_train/0/11041.png,0
mnist_cls_train/0/19772.png,0
mnist_cls_train/0/30891.png,0
mnist_cls_train/0/49561.png,0
mnist_cls_train/0/26457.png,0
mnist_cls_train/0/35782.png,0
mnist_cls_train/0/35485.png,0
mnist_cls_train/0/33864.png,0
mnist_cls_train/0/40760.png,0
mnist_cls_train/0/19583.png,0
mnist_cls_train/0/41857.png,0
mnist_cls_train/0/49576.png,0
mnist_cls_train/0/6279.png,0
mnist_cls_train/0/435.png,0
mnist_cls_train/0/13206.png,0
mnist_cls_train/0/5010.png,0
mnist_cls_train/0/15628.png,0
mnist_cls_train/0/57827.png,0
mnist_cls_train/0/47855.png,0
mnist_cls_train/0/37141.png,0
mnist_cls_train/0/9027.png,0
mnist_cls_train/0/8343.png,0
mnist_cls_train/0/27246.png,0
mnist_cls_train/0/50637.png,0
mnist_cls_train/0/45966.png,0
mnist_cls_train/0/47555.png,0
mnist_cls_train/0/56950.png,0
mnist_cls_train/0/10924.png,0
mnist_cls_train/0/5083.png,0
mnist_cls_train/0/20719.png,0
mnist_cls_train/0/7318.png,0
mnist_cls_train/0/23536.png,0
mnist_cls_train/0/19072.png,0
mnist_cls_train/0/22373.png,0
mnist_cls_train/0/7427.png,0
mnist_cls_train/0/46391.png,0
mnist_cls_train/0/11754.png,0
mnist_cls_train/0/4002.png,0
mnist_cls_train/0/46810.png,0
mnist_cls_train/0/15926.png,0
mnist_cls_train/0/56023.png,0
mnist_cls_train/0/9476.png,0
mnist_cls_train/0/30992.png,0
mnist_cls_train/0/40803.png,0
mnist_cls_train/0/41806.png,0
mnist_cls_train/0/38644.png,0
mnist_cls_train/0/13347.png,0
mnist_cls_train/0/49419.png,0
mnist_cls_train/0/48574.png,0
mnist_cls_train/0/23389.png,0
mnist_cls_train/0/88.png,0
mnist_cls_train/0/36617.png,0
mnist_cls_train/0/52048.png,0
mnist_cls_train/0/43347.png,0
mnist_cls_train/0/20420.png,0
mnist_cls_train/0/27911.png,0
mnist_cls_train/0/53429.png,0
mnist_cls_train/0/6630.png,0
mnist_cls_train/0/5048.png,0
mnist_cls_train/0/22949.png,0
mnist_cls_train/0/26545.png,0
mnist_cls_train/0/59296.png,0
mnist_cls_train/0/35536.png,0
mnist_cls_train/0/18837.png,0
mnist_cls_train/0/53657.png,0
mnist_cls_train/0/57963.png,0
mnist_cls_train/0/58665.png,0
mnist_cls_train/0/38200.png,0
mnist_cls_train/0/58053.png,0
mnist_cls_train/0/2770.png,0
mnist_cls_train/0/41211.png,0
mnist_cls_train/0/37529.png,0
mnist_cls_train/0/19203.png,0
mnist_cls_train/0/12239.png,0
mnist_cls_train/0/39859.png,0
mnist_cls_train/0/30246.png,0
mnist_cls_train/0/55576.png,0
mnist_cls_train/0/59944.png,0
mnist_cls_train/0/19376.png,0
mnist_cls_train/0/45695.png,0
mnist_cls_train/0/31082.png,0
mnist_cls_train/0/33378.png,0
mnist_cls_train/0/21970.png,0
mnist_cls_train/0/51585.png,0
mnist_cls_train/0/27023.png,0
mnist_cls_train/0/57995.png,0
mnist_cls_train/0/2532.png,0
mnist_cls_train/0/57757.png,0
mnist_cls_train/0/27749.png,0
mnist_cls_train/0/14675.png,0
mnist_cls_train/0/4906.png,0
mnist_cls_train/0/45676.png,0
mnist_cls_train/0/29311.png,0
mnist_cls_train/0/8838.png,0
mnist_cls_train/0/34392.png,0
mnist_cls_train/0/18896.png,0
mnist_cls_train/0/38744.png,0
mnist_cls_train/0/26597.png,0
mnist_cls_train/0/50729.png,0
mnist_cls_train/0/29862.png,0
mnist_cls_train/0/9865.png,0
mnist_cls_train/0/43134.png,0
mnist_cls_train/0/29934.png,0
mnist_cls_train/0/40633.png,0
mnist_cls_train/0/2436.png,0
mnist_cls_train/0/11269.png,0
mnist_cls_train/0/14039.png,0
mnist_cls_train/0/18263.png,0
mnist_cls_train/0/31753.png,0
mnist_cls_train/0/12568.png,0
mnist_cls_train/0/29395.png,0
mnist_cls_train/0/2782.png,0
mnist_cls_train/0/46975.png,0
mnist_cls_train/0/53401.png,0
mnist_cls_train/0/37377.png,0
mnist_cls_train/0/24537.png,0
mnist_cls_train/0/44859.png,0
mnist_cls_train/0/28755.png,0
mnist_cls_train/0/57924.png,0
mnist_cls_train/0/35936.png,0
mnist_cls_train/0/21064.png,0
mnist_cls_train/0/31808.png,0
mnist_cls_train/0/32086.png,0
mnist_cls_train/0/51290.png,0
mnist_cls_train/0/25214.png,0
mnist_cls_train/0/33163.png,0
mnist_cls_train/0/54922.png,0
mnist_cls_train/0/52520.png,0
mnist_cls_train/0/51925.png,0
mnist_cls_train/0/37758.png,0
mnist_cls_train/0/46926.png,0
mnist_cls_train/0/41056.png,0
mnist_cls_train/0/54703.png,0
mnist_cls_train/0/12723.png,0
mnist_cls_train/0/48207.png,0
mnist_cls_train/0/8917.png,0
mnist_cls_train/0/18991.png,0
mnist_cls_train/0/56755.png,0
mnist_cls_train/0/34958.png,0
mnist_cls_train/0/55361.png,0
mnist_cls_train/0/55056.png,0
mnist_cls_train/0/55348.png,0
mnist_cls_train/0/55345.png,0
mnist_cls_train/0/11851.png,0
mnist_cls_train/0/25159.png,0
mnist_cls_train/0/38543.png,0
mnist_cls_train/0/42771.png,0
mnist_cls_train/0/38494.png,0
mnist_cls_train/0/50974.png,0
mnist_cls_train/0/37220.png,0
mnist_cls_train/0/27829.png,0
mnist_cls_train/0/29562.png,0
mnist_cls_train/0/17930.png,0
mnist_cls_train/0/25427.png,0
mnist_cls_train/0/21907.png,0
mnist_cls_train/0/10380.png,0
mnist_cls_train/0/15520.png,0
mnist_cls_train/0/5488.png,0
mnist_cls_train/0/34262.png,0
mnist_cls_train/0/36090.png,0
mnist_cls_train/0/56573.png,0
mnist_cls_train/0/16178.png,0
mnist_cls_train/0/36894.png,0
mnist_cls_train/0/24877.png,0
mnist_cls_train/0/57575.png,0
mnist_cls_train/0/57393.png,0
mnist_cls_train/0/34541.png,0
mnist_cls_train/0/25092.png,0
mnist_cls_train/0/57707.png,0
mnist_cls_train/0/34985.png,0
mnist_cls_train/0/44103.png,0
mnist_cls_train/0/45760.png,0
mnist_cls_train/0/3610.png,0
mnist_cls_train/0/57407.png,0
mnist_cls_train/0/21314.png,0
mnist_cls_train/0/28667.png,0
mnist_cls_train/0/37510.png,0
mnist_cls_train/0/53299.png,0
mnist_cls_train/0/53705.png,0
mnist_cls_train/0/27328.png,0
mnist_cls_train/0/4027.png,0
mnist_cls_train/0/9018.png,0
mnist_cls_train/0/33238.png,0
mnist_cls_train/0/41856.png,0
mnist_cls_train/0/20947.png,0
mnist_cls_train/0/17518.png,0
mnist_cls_train/0/21800.png,0
mnist_cls_train/0/55680.png,0
mnist_cls_train/0/30340.png,0
mnist_cls_train/0/46822.png,0
mnist_cls_train/0/16221.png,0
mnist_cls_train/0/35680.png,0
mnist_cls_train/0/58599.png,0
mnist_cls_train/0/42865.png,0
mnist_cls_train/0/49200.png,0
mnist_cls_train/0/2195.png,0
mnist_cls_train/0/7835.png,0
mnist_cls_train/0/3906.png,0
mnist_cls_train/0/55879.png,0
mnist_cls_train/0/5015.png,0
mnist_cls_train/0/34803.png,0
mnist_cls_train/0/22529.png,0
mnist_cls_train/0/29541.png,0
mnist_cls_train/0/52313.png,0
mnist_cls_train/0/26620.png,0
mnist_cls_train/0/10599.png,0
mnist_cls_train/0/48185.png,0
mnist_cls_train/0/14319.png,0
mnist_cls_train/0/17508.png,0
mnist_cls_train/0/15142.png,0
mnist_cls_train/0/18909.png,0
mnist_cls_train/0/10005.png,0
mnist_cls_train/0/7127.png,0
mnist_cls_train/0/10801.png,0
mnist_cls_train/0/57068.png,0
mnist_cls_train/0/57420.png,0
mnist_cls_train/0/4220.png,0
mnist_cls_train/0/58402.png,0
mnist_cls_train/0/36809.png,0
mnist_cls_train/0/11022.png,0
mnist_cls_train/0/7003.png,0
mnist_cls_train/0/19303.png,0
mnist_cls_train/0/49596.png,0
mnist_cls_train/0/781.png,0
mnist_cls_train/0/28072.png,0
mnist_cls_train/0/53502.png,0
mnist_cls_train/0/39968.png,0
mnist_cls_train/0/51006.png,0
mnist_cls_train/0/24893.png,0
mnist_cls_train/0/24225.png,0
mnist_cls_train/0/40813.png,0
mnist_cls_train/0/6103.png,0
mnist_cls_train/0/6421.png,0
mnist_cls_train/0/41259.png,0
mnist_cls_train/0/37837.png,0
mnist_cls_train/0/48364.png,0
mnist_cls_train/0/30425.png,0
mnist_cls_train/0/13135.png,0
mnist_cls_train/0/22874.png,0
mnist_cls_train/0/58645.png,0
mnist_cls_train/0/3367.png,0
mnist_cls_train/0/13521.png,0
mnist_cls_train/0/55354.png,0
mnist_cls_train/0/23606.png,0
mnist_cls_train/0/24105.png,0
mnist_cls_train/0/47389.png,0
mnist_cls_train/0/40829.png,0
mnist_cls_train/0/13769.png,0
mnist_cls_train/0/28593.png,0
mnist_cls_train/0/38162.png,0
mnist_cls_train/0/18073.png,0
mnist_cls_train/0/11304.png,0
mnist_cls_train/0/42091.png,0
mnist_cls_train/0/11694.png,0
mnist_cls_train/0/44063.png,0
mnist_cls_train/0/26262.png,0
mnist_cls_train/0/22510.png,0
mnist_cls_train/0/1927.png,0
mnist_cls_train/0/13830.png,0
mnist_cls_train/0/56835.png,0
mnist_cls_train/0/56217.png,0
mnist_cls_train/0/8449.png,0
mnist_cls_train/0/12992.png,0
mnist_cls_train/0/9966.png,0
mnist_cls_train/0/48337.png,0
mnist_cls_train/0/19492.png,0
mnist_cls_train/0/43728.png,0
mnist_cls_train/0/38128.png,0
mnist_cls_train/0/44076.png,0
mnist_cls_train/0/53353.png,0
mnist_cls_train/0/30434.png,0
mnist_cls_train/0/33392.png,0
mnist_cls_train/0/35275.png,0
mnist_cls_train/0/55259.png,0
mnist_cls_train/0/40888.png,0
mnist_cls_train/0/22634.png,0
mnist_cls_train/0/6117.png,0
mnist_cls_train/0/24681.png,0
mnist_cls_train/0/51980.png,0
mnist_cls_train/0/15583.png,0
mnist_cls_train/0/39811.png,0
mnist_cls_train/0/54836.png,0
mnist_cls_train/0/849.png,0
mnist_cls_train/0/58492.png,0
mnist_cls_train/0/30438.png,0
mnist_cls_train/0/30707.png,0
mnist_cls_train/0/41371.png,0
mnist_cls_train/0/53038.png,0
mnist_cls_train/0/14749.png,0
mnist_cls_train/0/14291.png,0
mnist_cls_train/0/59987.png,0
mnist_cls_train/0/34730.png,0
mnist_cls_train/0/6023.png,0
mnist_cls_train/0/19604.png,0
mnist_cls_train/0/16705.png,0
mnist_cls_train/0/17293.png,0
